date,ticker,company_name,Close,sentiment,sentiment_source,return_1d,momentum,volatility,score,signal,confidence,article_count
2024-04-18,AAPL,Apple,167.0399932861328,0.0,default,-0.0057143256777808515,-8.0,0.01215261572375663,-1.2014285814194452,SELL,0.0,0
2024-04-19,AAPL,Apple,165.0,0.0,default,-0.012212603975853775,-11.550003051757812,0.00694549343160389,-1.7355536087576353,SELL,0.0,0
2024-04-22,AAPL,Apple,165.83999633789062,0.0,default,0.005090886896306879,-6.850006103515625,0.008931222947142691,-1.0262281938032671,SELL,0.0,0
2024-04-23,AAPL,Apple,166.89999389648438,0.0,default,0.006391688265803275,-2.480010986328125,0.008251790408915351,-0.37040372588276793,SELL,0.0,0
2024-04-24,AAPL,Apple,169.02000427246094,0.0,default,0.012702279529689164,1.0200042724609375,0.010026061068469065,0.1561762107515629,HOLD,0.0,0
2024-04-25,AAPL,Apple,169.88999938964844,0.0,default,0.005147290824730311,2.850006103515625,0.009289042896355952,0.42878773823352634,BUY,0.0,0
2024-04-26,AAPL,Apple,169.3000030517578,0.0,default,-0.003472813820767917,4.3000030517578125,0.005764823176957406,0.6441322543084799,BUY,0.0,0
2024-04-29,AAPL,Apple,173.5,0.0,default,0.024808014604454476,7.660003662109375,0.010497041024274713,1.1552025529675198,BUY,0.0,0
2024-04-30,AAPL,Apple,170.3300018310547,0.0,default,-0.01827088281812861,3.4300079345703125,0.01629177358787976,0.5099334694810147,BUY,0.0,0
2024-05-01,AAPL,Apple,169.3000030517578,0.0,default,-0.006047077838456816,0.279998779296875,0.015995686119800796,0.040488047434917046,HOLD,0.0,0
2024-05-02,AAPL,Apple,173.02999877929688,0.0,default,0.02203187040935095,3.1399993896484375,0.01877977585778865,0.4765078760496033,BUY,0.0,0
2024-05-03,AAPL,Apple,183.3800048828125,0.0,default,0.05981625253732603,14.080001831054688,0.03038627241219732,2.1269543377925344,BUY,0.0,0
2024-05-06,AAPL,Apple,181.7100067138672,0.0,default,-0.009106762593950823,8.210006713867188,0.03181095600574542,1.2292243164315904,BUY,0.0,0
2024-05-07,AAPL,Apple,182.3999938964844,0.0,default,0.0037971886914500708,12.069992065429716,0.02829972082936357,1.8114481069873198,BUY,0.0,0
2024-05-08,AAPL,Apple,182.7400054931641,0.0,default,0.0018640987283840005,13.440002441406278,0.027086984774814776,2.0164663908930374,BUY,0.0,0
2024-05-09,AAPL,Apple,184.57000732421875,0.0,default,0.010014237583697128,11.540008544921875,0.02691515191793425,1.7335048411342053,BUY,0.0,0
2024-05-10,AAPL,Apple,183.0500030517578,0.0,default,-0.008235380680192916,-0.3300018310546875,0.008191116483860129,-0.05155911982825135,HOLD,0.0,0
2024-05-13,AAPL,Apple,186.27999877929688,0.0,default,0.017645428427694565,4.5699920654296875,0.009637218318911917,0.6899101669213767,BUY,0.0,0
2024-05-14,AAPL,Apple,187.42999267578125,0.0,default,0.006173469529849429,5.029998779296847,0.009620596438357902,0.7560431842769892,BUY,0.0,0
2024-05-15,AAPL,Apple,189.72000122070312,0.0,default,0.012217940748059153,6.979995727539034,0.009757715268010366,1.05005384431787,BUY,0.0,0
2024-05-16,AAPL,Apple,189.83999633789065,0.0,default,0.000632485327932919,5.269989013671903,0.010065717215746173,0.7906564733827687,BUY,0.0,0
2024-05-17,AAPL,Apple,189.8699951171875,0.0,default,0.00015802138577503122,6.8199920654296875,0.007548597235210621,1.0230383151608968,BUY,0.0,0
2024-05-20,AAPL,Apple,191.0399932861328,0.0,default,0.006162101432736655,4.7599945068359375,0.004932607086927292,0.7155397013835748,BUY,0.0,0
2024-05-21,AAPL,Apple,192.3500061035156,0.0,default,0.006857270013722605,4.920013427734347,0.004980142047573715,0.7397163316635826,BUY,0.0,0
2024-05-22,AAPL,Apple,190.8999938964844,0.0,default,-0.007538404788252739,1.1799926757812784,0.005796117788172378,0.17511430017012858,HOLD,0.0,0
2024-05-23,AAPL,Apple,186.8800048828125,0.0,default,-0.02105808874908477,-2.9599914550781534,0.011594605772425562,-0.4492632404489942,SELL,0.0,0
2024-05-24,AAPL,Apple,189.97999572753903,0.0,default,0.01658813550797178,0.11000061035153408,0.014664805697905127,0.020647125429723055,HOLD,0.0,0
2024-05-28,AAPL,Apple,189.9900054931641,0.0,default,5.268852431927762e-05,-1.0499877929687216,0.014293906750725859,-0.15748499681422842,HOLD,0.0,0
2024-05-29,AAPL,Apple,190.2899932861328,0.0,default,0.0015789661787208864,-2.060012817382784,0.013751341789406782,-0.3086071810627374,SELL,0.0,0
2024-05-30,AAPL,Apple,191.2899932861328,0.0,default,0.005255137081729533,0.3899993896484091,0.01367071226845782,0.05981369271769374,HOLD,0.0,0
2024-05-31,AAPL,Apple,192.25,0.0,default,0.005018593484036549,5.3699951171875,0.006482452293681399,0.8067539159491341,BUY,0.0,0
2024-06-03,AAPL,Apple,194.02999877929688,0.0,default,0.009258771283728873,4.050003051757841,0.003586056251241825,0.6098151505846083,BUY,0.0,0
2024-06-04,AAPL,Apple,194.3500061035156,0.0,default,0.0016492672588361845,4.360000610351506,0.003167435654963979,0.654412408367435,BUY,0.0,0
2024-06-05,AAPL,Apple,195.8699951171875,0.0,default,0.007820884826020169,5.5800018310546875,0.002923316904475926,0.8389554958647082,BUY,0.0,0
2024-06-06,AAPL,Apple,194.47999572753903,0.0,default,-0.007096540686677644,3.1900024414062216,0.006513588420702946,0.4767262310392638,BUY,0.0,0
2024-06-07,AAPL,Apple,196.88999938964844,0.0,default,0.01239203884745943,4.6399993896484375,0.007715246564235923,0.6990979181591304,BUY,0.0,0
2024-06-10,AAPL,Apple,193.1199951171875,0.0,default,-0.019147769232301326,-0.910003662109375,0.012555937954593114,-0.14128749162448156,HOLD,0.0,0
2024-06-11,AAPL,Apple,207.1499938964844,0.0,default,0.07264912559045644,12.799987792968807,0.0354331681921097,1.938160450342935,BUY,0.0,0
2024-06-12,AAPL,Apple,213.07000732421875,0.0,default,0.02857839054869893,17.20001220703125,0.03584094637552863,2.587146428691862,BUY,0.0,0
2024-06-13,AAPL,Apple,214.2400054931641,0.0,default,0.005491144359726752,19.760009765625057,0.03408245419480803,2.96537425093369,BUY,0.0,0
2024-06-14,AAPL,Apple,212.4900054931641,0.0,default,-0.008168409051202308,15.600006103515653,0.03639086993464078,2.3379588132645472,BUY,0.0,0
2024-06-17,AAPL,Apple,216.6699981689453,0.0,default,0.019671478976528656,23.550003051757812,0.03075380872527892,3.5374183275078037,BUY,0.0,0
2024-06-18,AAPL,Apple,214.2899932861328,0.0,default,-0.010984469021671939,7.139999389648409,0.017189806544738867,1.0682537911918433,BUY,0.0,0
2024-06-20,AAPL,Apple,209.67999267578125,0.0,default,-0.021512906597537684,-3.3900146484375,0.015962743855795963,-0.5138804239150094,SELL,0.0,0
2024-06-21,AAPL,Apple,207.4900054931641,0.0,default,-0.010444426073609403,-6.75,0.015399358480888472,-1.0151111065184022,SELL,0.0,0
2024-06-24,AAPL,Apple,208.13999938964844,0.0,default,0.00313265159417897,-4.350006103515653,0.015876280873205174,-0.6517177526288033,SELL,0.0,0
2024-06-25,AAPL,Apple,209.07000732421875,0.0,default,0.004468184574312861,-7.5999908447265625,0.010868890887894767,-1.138881580565406,SELL,0.0,0
2024-06-26,AAPL,Apple,213.25,0.0,default,0.01999326794540668,-1.0399932861328125,0.015792344475491774,-0.1510006759335702,HOLD,0.0,0
2024-06-27,AAPL,Apple,214.1000061035156,0.0,default,0.003985960626099017,4.420013427734347,0.010783550160894917,0.6639985043166767,BUY,0.0,0
2024-06-28,AAPL,Apple,210.6199951171875,0.0,default,-0.016254137725925766,3.129989624023409,0.01287067412857143,0.4654349091720299,BUY,0.0,0
2024-07-01,AAPL,Apple,216.75,0.0,default,0.029104572333703782,8.610000610351562,0.017361984310304786,1.2987762346361604,BUY,0.0,0
2024-07-02,AAPL,Apple,220.2700042724609,0.0,default,0.016239927439265944,11.199996948242159,0.017516782829185066,1.6840595240961402,BUY,0.0,0
2024-07-03,AAPL,Apple,221.5500030517578,0.0,default,0.0058110444203451905,8.300003051757812,0.016749768824144105,1.246453218868758,BUY,0.0,0
2024-07-05,AAPL,Apple,226.33999633789065,0.0,default,0.021620371113304948,12.239990234375057,0.01758745848132803,1.8414036279345847,BUY,0.0,0
2024-07-08,AAPL,Apple,227.82000732421875,0.0,default,0.00653888402524605,17.20001220703125,0.00995752961302982,2.581636552060999,BUY,0.0,0
2024-07-09,AAPL,Apple,228.67999267578125,0.0,default,0.00377484559702701,11.92999267578125,0.0077309892400702004,1.7904426127664441,BUY,0.0,0
2024-07-10,AAPL,Apple,232.97999572753903,0.0,default,0.018803582252402196,12.709991455078125,0.008249820287920017,1.911199613824819,BUY,0.0,0
2024-07-11,AAPL,Apple,227.57000732421875,0.0,default,-0.023220827978926772,6.0200042724609375,0.0177889924271019,0.8971954338744088,BUY,0.0,0
2024-07-12,AAPL,Apple,230.5399932861328,0.0,default,0.013050867277438316,4.199996948242159,0.01618882897652016,0.6332622590556833,BUY,0.0,0
2024-07-15,AAPL,Apple,234.3999938964844,0.0,default,0.01674330147811176,6.579986572265653,0.017231723470869282,0.9911838112093759,BUY,0.0,0
2024-07-16,AAPL,Apple,234.82000732421875,0.0,default,0.0017918662059344115,6.1400146484375,0.01731348463937322,0.9214501638171085,BUY,0.0,0
2024-07-17,AAPL,Apple,228.8800048828125,0.0,default,-0.025295980990260425,-4.099990844726534,0.019847149355554605,-0.6213226219565452,SELL,0.0,0
2024-07-18,AAPL,Apple,224.17999267578125,0.0,default,-0.020534830945314275,-3.3900146484375,0.0192019352383045,-0.5136359050019536,SELL,0.0,0
2024-07-19,AAPL,Apple,224.30999755859372,0.0,default,0.0005799129586041563,-6.229995727539091,0.017340019495631874,-0.9343543808912125,SELL,0.0,0
2024-07-22,AAPL,Apple,223.9600067138672,0.0,default,-0.0015602998017737457,-10.439987182617216,0.012866618574463778,-1.5663881523430259,SELL,0.0,0
2024-07-23,AAPL,Apple,225.00999450683597,0.0,default,0.004688282557118617,-9.810012817382784,0.013522654601221899,-1.4703298519681378,SELL,0.0,0
2024-07-24,AAPL,Apple,218.5399932861328,0.0,default,-0.028754283714746642,-10.340011596679688,0.014643338396899623,-1.5581903104306398,SELL,0.0,0
2024-07-25,AAPL,Apple,217.4900054931641,0.0,default,-0.004804556718339348,-6.689987182617159,0.013194957795776065,-1.0046992165721587,SELL,0.0,0
2024-07-26,AAPL,Apple,217.9600067138672,0.0,default,0.002161024455525462,-6.349990844726534,0.013408397169588214,-0.9519583705950987,SELL,0.0,0
2024-07-29,AAPL,Apple,218.2400054931641,0.0,default,0.0012846337432190769,-5.720001220703097,0.013683089895702424,-0.8576790246696597,SELL,0.0,0
2024-07-30,AAPL,Apple,218.8000030517578,0.0,default,0.0025659711533101426,-6.209991455078153,0.013332548031514103,-0.9308572254733953,SELL,0.0,0
2024-07-31,AAPL,Apple,222.0800018310547,0.0,default,0.014990853444005525,3.540008544921875,0.0072152513626821775,0.5347489950992825,BUY,0.0,0
2024-08-01,AAPL,Apple,218.3600006103516,0.0,default,-0.016750725819666745,0.8699951171875,0.011342415235513754,0.1263115861232083,HOLD,0.0,0
2024-08-02,AAPL,Apple,219.8600006103516,0.0,default,0.006869389978967133,1.8999938964844034,0.011669176855287018,0.28671643196740226,BUY,0.0,0
2024-08-05,AAPL,Apple,209.2700042724609,0.0,default,-0.04816699858315232,-8.970001220703182,0.025254863432668563,-1.3575419327512652,SELL,0.0,0
2024-08-06,AAPL,Apple,207.22999572753903,0.0,default,-0.009748212850733573,-11.570007324218778,0.024545367013222946,-1.7379381518455002,SELL,0.0,0
2024-08-07,AAPL,Apple,209.82000732421875,0.0,default,0.012498246634550902,-12.259994506835938,0.023913847968616026,-1.8358746143667528,SELL,0.0,0
2024-08-08,AAPL,Apple,213.30999755859372,0.0,default,0.016633257613904107,-5.050003051757869,0.026453260163159475,-0.7533421433602043,SELL,0.0,0
2024-08-09,AAPL,Apple,216.2400054931641,0.0,default,0.013735914716165754,-3.6199951171875,0.02734660388206977,-0.5395652888990836,SELL,0.0,0
2024-08-12,AAPL,Apple,217.52999877929688,0.0,default,0.005965562584919315,8.259994506835966,0.01056691230644386,1.2404905666716246,BUY,0.0,0
2024-08-13,AAPL,Apple,221.2700042724609,0.0,default,0.017193056195245138,14.040008544921875,0.004495786002208889,2.1102995457870923,BUY,0.0,0
2024-08-14,AAPL,Apple,221.72000122070312,0.0,default,0.0020337006352117992,11.899993896484375,0.006768489408751639,1.7855075096314592,BUY,0.0,0
2024-08-15,AAPL,Apple,224.72000122070312,0.0,default,0.01353057903429189,11.410003662109403,0.00625882502752183,1.7148831940749834,BUY,0.0,0
2024-08-16,AAPL,Apple,226.0500030517578,0.0,default,0.0059184844421056315,9.809997558593722,0.0062221272559669066,1.4729792548995846,BUY,0.0,0
2024-08-19,AAPL,Apple,225.88999938964844,0.0,default,-0.0007078241979617816,8.360000610351562,0.007583360338455318,1.2538231355032439,BUY,0.0,0
2024-08-20,AAPL,Apple,226.50999450683597,0.0,default,0.0027446771387080737,5.239990234375057,0.005469020840182559,0.7866847044409355,BUY,0.0,0
2024-08-21,AAPL,Apple,226.3999938964844,0.0,default,-0.00048563247988708813,4.679992675781278,0.0058773452468371245,0.70187749324722,BUY,0.0,0
2024-08-22,AAPL,Apple,224.52999877929688,0.0,default,-0.008259695969967784,-0.19000244140625,0.005277222873516196,-0.030565290203429445,HOLD,0.0,0
2024-08-23,AAPL,Apple,226.83999633789065,0.0,default,0.010288146667049247,0.7899932861328409,0.0067040255972756905,0.12107102958668844,HOLD,0.0,0
2024-08-26,AAPL,Apple,227.17999267578125,0.0,default,0.0014988376978464224,1.2899932861328125,0.006659350855432403,0.19387370234438348,HOLD,0.0,0
2024-08-27,AAPL,Apple,228.02999877929688,0.0,default,0.0037415535298863656,1.520004272460909,0.006733270554702281,0.22893602925160794,BUY,0.0,0
2024-08-28,AAPL,Apple,226.4900054931641,0.0,default,-0.006753467940081359,0.0900115966796875,0.007679037761487282,0.011813372516932786,HOLD,0.0,0
2024-08-29,AAPL,Apple,229.7899932861328,0.0,default,0.014570125448949867,5.2599945068359375,0.00823088625594364,0.7926417073876281,BUY,0.0,0
2024-08-30,AAPL,Apple,229.0,0.0,default,-0.0034378924636161434,2.1600036621093466,0.0081770577408366,0.3231410762004979,BUY,0.0,0
2024-09-03,AAPL,Apple,222.7700042724609,0.0,default,-0.027205221517637934,-4.409988403320341,0.015419091947834236,-0.6682995658774606,SELL,0.0,0
2024-09-04,AAPL,Apple,220.8500061035156,0.0,default,-0.00861874638471094,-7.179992675781278,0.014885930437246456,-1.0791535879633694,SELL,0.0,0
2024-09-05,AAPL,Apple,222.3800048828125,0.0,default,0.006927773316790287,-4.110000610351591,0.015995287618852185,-0.6147681482235411,SELL,0.0,0
2024-09-06,AAPL,Apple,220.82000732421875,0.0,default,-0.007015008203708928,-8.969985961914062,0.012387091016880653,-1.3472516463380366,SELL,0.0,0
2024-09-09,AAPL,Apple,220.91000366210935,0.0,default,0.0004075551802624755,-8.089996337890653,0.012842074918122967,-1.2133975618885322,SELL,0.0,0
2024-09-10,AAPL,Apple,220.1100006103516,0.0,default,-0.0036213980285899616,-2.660003662109318,0.0062520267907134955,-0.3999058988235452,SELL,0.0,0
2024-09-11,AAPL,Apple,222.66000366210935,0.0,default,0.011585130365211693,1.80999755859375,0.007598933282328408,0.2743959163803654,BUY,0.0,0
2024-09-12,AAPL,Apple,222.7700042724609,0.0,default,0.0004940295003250661,0.3899993896484091,0.007004740309062462,0.05862341582234262,HOLD,0.0,0
2024-09-13,AAPL,Apple,222.5,0.0,default,-0.001212031545013037,1.67999267578125,0.005862900314581906,0.25169589348093424,BUY,0.0,0
2024-09-16,AAPL,Apple,216.32000732421875,0.0,default,-0.027775247981039364,-4.589996337890597,0.014458691468909771,-0.6954432626788493,SELL,0.0,0
2024-09-17,AAPL,Apple,216.7899932861328,0.0,default,0.0021726421320320544,-3.3200073242187784,0.014736741887505813,-0.4974579380998087,SELL,0.0,0
2024-09-18,AAPL,Apple,220.69000244140625,0.0,default,0.017989802463465043,-1.9700012207030966,0.01648977250227118,-0.29100273248959824,SELL,0.0,0
2024-09-19,AAPL,Apple,228.8699951171875,0.0,default,0.03706553348719566,6.099990844726591,0.02406051303006511,0.9242650100807874,BUY,0.0,0
2024-09-20,AAPL,Apple,228.1999969482422,0.0,default,-0.002927418111763669,5.6999969482421875,0.02419464238822262,0.8542676877083872,BUY,0.0,0
2024-09-23,AAPL,Apple,226.47000122070312,0.0,default,-0.007581050616453089,10.149993896484375,0.018246278617738133,1.520603821818543,BUY,0.0,0
2024-09-24,AAPL,Apple,227.3699951171875,0.0,default,0.0039740093241191765,10.580001831054688,0.01808636591851751,1.587993776989233,BUY,0.0,0
2024-09-25,AAPL,Apple,226.3699951171875,0.0,default,-0.004398117700115112,5.67999267578125,0.018292387661880044,0.8508993719421587,BUY,0.0,0
2024-09-26,AAPL,Apple,227.5200042724609,0.0,default,0.005080219022304933,-1.349990844726591,0.005480349006983388,-0.2012285719534124,SELL,0.0,0
2024-09-27,AAPL,Apple,227.7899932861328,0.0,default,0.0011866605511687833,-0.410003662109375,0.005459418086483235,-0.061203884178614054,HOLD,0.0,0
2024-09-30,AAPL,Apple,233.0,0.0,default,0.02287197360475246,6.529998779296875,0.010253936326547912,0.9852178102957194,BUY,0.0,0
2024-10-01,AAPL,Apple,226.2100067138672,0.0,default,-0.029141602086406926,-1.1599884033203125,0.018808554245612053,-0.1812836610196486,HOLD,0.0,0
2024-10-02,AAPL,Apple,226.77999877929688,0.0,default,0.002519747352073054,0.410003662109375,0.018739390383642616,0.062130486154424514,HOLD,0.0,0
2024-10-03,AAPL,Apple,225.6699981689453,0.0,default,-0.004894614235498862,-1.8500061035155966,0.018661128229644785,-0.2787245690862142,SELL,0.0,0
2024-10-04,AAPL,Apple,226.8000030517578,0.0,default,0.005007333238716605,-0.989990234375,0.018875209405914316,-0.14724670184657085,HOLD,0.0,0
2024-10-07,AAPL,Apple,221.69000244140625,0.0,default,-0.022530866585506182,-11.30999755859375,0.015258344579357857,-1.702132350435439,SELL,0.0,0
2024-10-08,AAPL,Apple,225.7700042724609,0.0,default,0.018404085823098937,-0.4400024414062784,0.0150106919424505,-0.06139934475516702,HOLD,0.0,0
2024-10-09,AAPL,Apple,229.5399932861328,0.0,default,0.01669836090857424,2.7599945068359375,0.016897025824139593,0.41817376625253416,BUY,0.0,0
2024-10-10,AAPL,Apple,229.0399932861328,0.0,default,-0.0021782696463562568,3.3699951171875,0.016640071066663584,0.504954700166536,BUY,0.0,0
2024-10-11,AAPL,Apple,227.5500030517578,0.0,default,-0.006505371454991304,0.75,0.017096981338289515,0.11087365713625216,HOLD,0.0,0
2024-10-14,AAPL,Apple,231.3000030517578,0.0,default,0.01647989430765695,9.610000610351562,0.011917818314968328,1.4456200651296485,BUY,0.0,0
2024-10-15,AAPL,Apple,233.8500061035156,0.0,default,0.011024656368842312,8.080001831054688,0.010801692260428897,1.2147564387504137,BUY,0.0,0
2024-10-16,AAPL,Apple,231.77999877929688,0.0,default,-0.008851859184054955,2.2400054931640625,0.011165501541988022,0.3337878591785956,BUY,0.0,0
2024-10-17,AAPL,Apple,232.1499938964844,0.0,default,0.0015963203000093351,3.110000610351591,0.010938189312901305,0.46689917162774097,BUY,0.0,0
2024-10-18,AAPL,Apple,235.0,0.0,default,0.01227657195109133,7.4499969482421875,0.010163231686523399,1.120568685224101,BUY,0.0,0
2024-10-21,AAPL,Apple,236.47999572753903,0.0,default,0.00629785415974049,5.179992675781222,0.008558286852100578,0.7785733649071183,BUY,0.0,0
2024-10-22,AAPL,Apple,235.8600006103516,0.0,default,-0.002621765597043413,2.0099945068359943,0.008109045956824667,0.30084373462613834,BUY,0.0,0
2024-10-23,AAPL,Apple,230.75999450683597,0.0,default,-0.021623022514703494,-1.020004272460909,0.012884434589350227,-0.15840639649781224,HOLD,0.0,0
2024-10-24,AAPL,Apple,230.57000732421875,0.0,default,-0.0008233107433688325,-1.5799865722656534,0.012816495492558365,-0.2372038135256902,SELL,0.0,0
2024-10-25,AAPL,Apple,231.41000366210935,0.0,default,0.0036431292501519774,-3.5899963378906534,0.010980391972846584,-0.53758866837106,SELL,0.0,0
2024-10-28,AAPL,Apple,233.3999938964844,0.0,default,0.008599413175243376,-3.0800018310546307,0.011504672053592374,-0.45985042136438375,SELL,0.0,0
2024-10-29,AAPL,Apple,233.6699981689453,0.0,default,0.0011568306748999113,-2.1900024414062784,0.011623510663032209,-0.3282111585422168,SELL,0.0,0
2024-10-30,AAPL,Apple,230.1000061035156,0.0,default,-0.015277922255336307,-0.6599884033203693,0.008960933189969308,-0.10281774106188947,HOLD,0.0,0
2024-10-31,AAPL,Apple,225.91000366210935,0.0,default,-0.01820948426885871,-4.660003662109403,0.011967194359082507,-0.7035529203836253,SELL,0.0,0
2024-11-01,AAPL,Apple,222.91000366210935,0.0,default,-0.013279624414008095,-8.5,0.011647715895707142,-1.278319906103502,SELL,0.0,0
2024-11-04,AAPL,Apple,222.00999450683597,0.0,default,-0.004037544930633241,-11.389999389648438,0.008154890496872099,-1.709509294679924,SELL,0.0,0
2024-11-05,AAPL,Apple,223.4499969482422,0.0,default,0.006486205472888695,-10.220001220703125,0.010085852590980686,-1.5313786317372466,SELL,0.0,0
2024-11-06,AAPL,Apple,222.72000122070312,0.0,default,-0.0032669310248778505,-7.380004882812472,0.009594606050160699,-1.10781746517809,SELL,0.0,0
2024-11-07,AAPL,Apple,227.47999572753903,0.0,default,0.02137210165565251,1.5699920654296875,0.013148933471833277,0.24084183522836625,BUY,0.0,0
2024-11-08,AAPL,Apple,226.9600067138672,0.0,default,-0.0022858669924306074,4.050003051757841,0.010773737546119046,0.6069289910155684,BUY,0.0,0
2024-11-11,AAPL,Apple,224.22999572753903,0.0,default,-0.0120285993371948,2.220001220703068,0.01263229832570554,0.3299930332711615,BUY,0.0,0
2024-11-12,AAPL,Apple,224.22999572753903,0.0,default,0.0,0.7799987792968466,0.012394334084602466,0.11699981689452699,HOLD,0.0,0
2024-11-13,AAPL,Apple,225.1199951171875,0.0,default,0.003969136184303723,2.399993896484375,0.01222819716028016,0.36099136851873215,BUY,0.0,0
2024-11-14,AAPL,Apple,228.22000122070312,0.0,default,0.013770460957508002,0.7400054931640909,0.009393424864466817,0.11444343921399064,HOLD,0.0,0
2024-11-15,AAPL,Apple,225.0,0.0,default,-0.014109198157391867,-1.9600067138671875,0.011565361622729827,-0.2975283066194261,SELL,0.0,0
2024-11-18,AAPL,Apple,228.0200042724609,0.0,default,0.013422241210937269,3.790008544921875,0.011472218195214857,0.5718568420410155,BUY,0.0,0
2024-11-19,AAPL,Apple,228.27999877929688,0.0,default,0.0011402267431119828,4.050003051757841,0.01139857122996646,0.6077855144494542,BUY,0.0,0
2024-11-20,AAPL,Apple,229.0,0.0,default,0.0031540267415159917,3.8800048828125,0.011398490441145614,0.582789239107254,BUY,0.0,0
2024-11-21,AAPL,Apple,228.5200042724609,0.0,default,-0.002096051211961103,0.3000030517577841,0.009929887860356298,0.04447644496067733,HOLD,0.0,0
2024-11-22,AAPL,Apple,229.8699951171875,0.0,default,0.005907539031537068,4.8699951171875,0.0058738020628538385,0.7319761523360093,BUY,0.0,0
2024-11-25,AAPL,Apple,232.8699951171875,0.0,default,0.013050855108212911,4.849990844726591,0.005730291321307222,0.7307613404860418,BUY,0.0,0
2024-11-26,AAPL,Apple,235.05999755859372,0.0,default,0.009404399395912533,6.779998779296847,0.005807141064115264,1.019350916743505,BUY,0.0,0
2024-11-27,AAPL,Apple,234.92999267578125,0.0,default,-0.000553071063399746,5.92999267578125,0.006444519082334714,0.8893606336013375,BUY,0.0,0
2024-11-29,AAPL,Apple,237.3300018310547,0.0,default,0.01021584825308186,8.809997558593778,0.005223676908942414,1.3240535958523372,BUY,0.0,0
2024-12-02,AAPL,Apple,239.58999633789065,0.0,default,0.009522582435425697,9.720001220703153,0.0051799714625689304,1.4603808287143294,BUY,0.0,0
2024-12-03,AAPL,Apple,242.6499938964844,0.0,default,0.01277180852859261,9.779998779296903,0.0051174941726219595,1.4701927690266836,BUY,0.0,0
2024-12-04,AAPL,Apple,243.00999450683597,0.0,default,0.0014836209330593153,7.949996948242244,0.005852605586097098,1.1928704474696015,BUY,0.0,0
2024-12-05,AAPL,Apple,243.0399932861328,0.0,default,0.00012344668933361724,8.110000610351562,0.005647576246112186,1.2165309532250679,BUY,0.0,0
2024-12-06,AAPL,Apple,242.83999633789065,0.0,default,-0.0008228972752097885,5.509994506835966,0.006127156783027549,0.8262934517065925,BUY,0.0,0
2024-12-09,AAPL,Apple,246.75,0.0,default,0.016101151873964437,7.160003662109347,0.007895420096197104,1.0780258372848932,BUY,0.0,0
2024-12-10,AAPL,Apple,247.7700042724609,0.0,default,0.004133755916761572,5.120010375976506,0.006907753444101665,0.7690349953756662,BUY,0.0,0
2024-12-11,AAPL,Apple,246.4900054931641,0.0,default,-0.005166076430661359,3.480010986328125,0.008099690635746516,0.5207101288415534,BUY,0.0,0
2024-12-12,AAPL,Apple,247.9600067138672,0.0,default,0.005963735599591624,4.920013427734375,0.00802465774677906,0.7394929480600541,BUY,0.0,0
2024-12-13,AAPL,Apple,248.1300048828125,0.0,default,0.0006855870476785153,5.290008544921847,0.007821826905202297,0.7936726785001966,BUY,0.0,0
2024-12-16,AAPL,Apple,251.0399932861328,0.0,default,0.011727676403724852,4.2899932861328125,0.006268637704637878,0.6464309120208531,BUY,0.0,0
