Date,Open,High,Low,Close,Volume,return_1d,return_5d,moving_avg_5,moving_avg_10,momentum,volatility,ticker,company_name
2024-06-24,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,0.00313265159417897,-0.02047157979698755,211.25399780273438,209.63399963378907,-4.350006103515625,0.01587628087320517,AAPL,Apple
2024-06-25,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,55549700,0.004468184574312861,-0.03507634148222305,209.73399963378907,211.2290008544922,-7.5999908447265625,0.010868890887894752,AAPL,Apple
2024-06-26,211.5,214.86000061035156,210.63999938964844,213.25,66213200,0.01999326794540668,-0.004853205089908941,209.5260009765625,211.83900146484376,-1.0399932861328125,0.015792344475491774,AAPL,Apple
2024-06-27,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,0.003985960626099017,0.02107980533254228,210.41000366210938,211.94200134277344,4.420013427734375,0.010783550160894934,AAPL,Apple
2024-06-28,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,-0.016254137725925877,0.015085013933967772,211.03600158691407,211.5800003051758,3.1299896240234375,0.012870674128571454,AAPL,Apple
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,0.029104572333703782,0.041366391061783414,212.75800170898438,212.00599975585936,8.610000610351562,0.017361984310304814,AAPL,Apple
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,0.016239927439266166,0.053570557975222144,214.9980010986328,212.36600036621093,11.199996948242188,0.017516782829185115,AAPL,Apple
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,37369800,0.0058110444203451905,0.03892146800355367,216.6580017089844,213.09200134277344,8.300003051757812,0.01674976882414416,AAPL,Apple
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,0.021620371113304726,0.05716949969845886,219.1059997558594,214.75800170898438,12.239990234375,0.017587458481328047,AAPL,Apple
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,0.006538884025246272,0.08166371952226692,222.54600219726564,216.79100189208984,17.20001220703125,0.009957529613029719,AAPL,Apple
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,0.00377484559702701,0.05504033529772201,224.93200073242187,218.84500122070312,11.92999267578125,0.007730989240070108,AAPL,Apple
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,0.018803582252402418,0.057701871378531555,227.4739990234375,221.23600006103516,12.709991455078125,0.008249820287919943,AAPL,Apple
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,-0.023220827978926883,0.027172214802698713,228.6779998779297,222.66800079345703,6.0200042724609375,0.017788992427101927,AAPL,Apple
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,0.013050867277438316,0.01855614127505878,229.51799926757812,224.31199951171874,4.1999969482421875,0.016188828976520256,AAPL,Apple
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,0.01674330147811176,0.02888239118920488,230.83399658203126,226.68999938964845,6.579986572265625,0.01723172347086936,AAPL,Apple
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,43234300,0.0017918662059346335,0.02684981128691355,232.06199951171874,228.49700012207032,6.1400146484375,0.017313484639373287,AAPL,Apple
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,-0.025295980990260425,-0.017598038114488346,231.24200134277345,229.35800018310547,-4.0999908447265625,0.019847149355554636,AAPL,Apple
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,-0.020534830945314275,-0.01489657924740384,230.56399841308593,229.62099914550782,-3.3900146484375,0.019201935238304508,AAPL,Apple
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,0.0005799129586043783,-0.0270234922745346,229.31799926757813,229.41799926757812,-6.2299957275390625,0.017340019495631905,AAPL,Apple
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48201800,-0.0015602998017738567,-0.04453919562484154,227.2300018310547,229.03199920654296,-10.439987182617188,0.012866618574463837,AAPL,Apple
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,0.004688282557118395,-0.04177673329103515,225.26799926757812,228.66499938964844,-9.810012817382812,0.013522654601221856,AAPL,Apple
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,61777600,-0.02875428371474653,-0.04517656141249127,223.1999969482422,227.22099914550782,-10.340011596679688,0.014643338396899547,AAPL,Apple
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,51391200,-0.004804556718339459,-0.0298420349771914,221.86199951171875,226.21299896240234,-6.6899871826171875,0.013194957795775975,AAPL,Apple
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,0.002161024455525684,-0.028308996093978522,220.59200134277344,224.9550003051758,-6.3499908447265625,0.01340839716958813,AAPL,Apple
2024-07-29,216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,0.0012846337432190769,-0.02554027973401085,219.4480010986328,223.33900146484376,-5.720001220703125,0.013683089895702353,AAPL,Apple
2024-07-30,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,0.0025659711533103646,-0.027598736085874043,218.20600280761718,221.73700103759765,-6.209991455078125,0.013332548031514107,AAPL,Apple
2024-07-31,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,50036300,0.014990853444005525,0.016198447211842604,218.91400451660155,221.05700073242187,3.540008544921875,0.007215251362682166,AAPL,Apple
2024-08-01,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000,-0.016750725819666967,0.004000161364724697,219.08800354003907,220.4750015258789,0.8699951171875,0.011342415235513839,AAPL,Apple
2024-08-02,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,105568600,0.006869389978967133,0.008717167544312954,219.46800231933594,220.03000183105468,1.899993896484375,0.011669176855287093,AAPL,Apple
2024-08-05,199.08999633789062,213.5,196.0,209.27000427246094,119548600,-0.0481669985831521,-0.041101544148302804,217.67400207519532,218.56100158691407,-8.970001220703125,0.025254863432668508,AAPL,Apple
2024-08-06,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,69660500,-0.009748212850733573,-0.052879374601662255,215.36000061035156,216.7830017089844,-11.57000732421875,0.024545367013222866,AAPL,Apple
2024-08-07,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,63516400,0.01249824663455068,-0.055205306221866035,212.9080017089844,215.91100311279297,-12.259994506835938,0.02391384796861589,AAPL,Apple
2024-08-08,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,47161100,0.016633257613904107,-0.023126960238332273,211.89800109863282,215.49300231933594,-5.0500030517578125,0.026453260163159336,AAPL,Apple
2024-08-09,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,42201600,0.013735914716165532,-0.01646500094213621,211.17400207519532,215.3210021972656,-3.6199951171875,0.027346603882069602,AAPL,Apple
2024-08-12,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0.005965562584919537,0.03947051339513408,212.8260009765625,215.2500015258789,8.259994506835938,0.010566912306443764,AAPL,Apple
2024-08-13,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.017193056195245138,0.06775085091147393,215.63400268554688,215.49700164794922,14.040008544921875,0.0044957860022087235,AAPL,Apple
2024-08-14,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.002033700635211577,0.05671524869454525,218.01400146484374,215.46100158691405,11.899993896484375,0.006768489408751599,AAPL,Apple
2024-08-15,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.01353057903429189,0.053490243273643046,220.29600219726564,216.0970016479492,11.410003662109375,0.006258825027521781,AAPL,Apple
2024-08-16,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0059184844421056315,0.045366247268726845,222.25800170898438,216.71600189208985,9.80999755859375,0.0062221272559668875,AAPL,Apple
2024-08-19,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,-0.0007078241979617816,0.03843148373679495,223.93000183105468,218.37800140380858,8.360000610351562,0.007583360338455315,AAPL,Apple
2024-08-20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0027446771387078517,0.02368143052920413,224.97799987792968,220.30600128173828,5.239990234375,0.0054690208401825475,AAPL,Apple
2024-08-21,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,-0.00048563247988708813,0.021107670259854938,225.91399841308595,221.96399993896483,4.67999267578125,0.005877345246837085,AAPL,Apple
2024-08-22,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,-0.008259695969967673,-0.0008455074776350102,225.8759979248047,223.08600006103515,-0.19000244140625,0.005277222873516066,AAPL,Apple
2024-08-23,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.010288146667049025,0.0034947722869613784,226.03399658203125,224.1459991455078,0.7899932861328125,0.006704025597275512,AAPL,Apple
2024-08-26,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0014988376978466444,0.005710714461102162,226.2919952392578,225.11099853515626,1.2899932861328125,0.0066593508554322325,AAPL,Apple
2024-08-27,226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0037415535298863656,0.006710539531689763,226.59599609375,225.78699798583983,1.5200042724609375,0.006733270554702124,AAPL,Apple
2024-08-28,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,-0.006753467940081581,0.00039757773456861045,226.61399841308594,226.26399841308594,0.0900115966796875,0.0076790377614871985,AAPL,Apple
2024-08-29,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.014570125448949867,0.02342668924167368,227.66599731445314,226.7709976196289,5.2599945068359375,0.008230886255943618,AAPL,Apple
2024-08-30,230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,-0.0034378924636161434,0.009522146433523782,228.097998046875,227.0659973144531,2.160003662109375,0.00817705774083662,AAPL,Apple
2024-09-03,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,-0.027205221517637823,-0.019411869643001567,227.21600036621095,226.75399780273438,-4.4099884033203125,0.015419091947834185,AAPL,Apple
2024-09-04,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,-0.00861874638471094,-0.0314870530816892,225.78000183105468,226.18799896240233,-7.17999267578125,0.014885930437246401,AAPL,Apple
2024-09-05,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.006927773316790065,-0.018146498788775944,224.95800170898437,225.78600006103517,-4.1100006103515625,0.01599528761885209,AAPL,Apple
2024-09-06,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,-0.007015008203708928,-0.039035581287235166,223.16400451660155,225.41500091552734,-8.969985961914062,0.012387091016880522,AAPL,Apple
2024-09-09,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.00040755518026269755,-0.03532749492528653,221.54600524902344,224.8220016479492,-8.089996337890625,0.012842074918122875,AAPL,Apple
2024-09-10,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,-0.0036213980285901837,-0.011940582713532821,221.01400451660157,224.11500244140626,-2.660003662109375,0.006252026790713403,AAPL,Apple
2024-09-11,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.011585130365211915,0.008195596597563082,221.37600402832032,223.5780029296875,1.80999755859375,0.007598933282328431,AAPL,Apple
2024-09-12,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37455600,0.0004940295003250661,0.0017537520509272042,221.45400390625,223.20600280761718,0.3899993896484375,0.00700474030906254,AAPL,Apple
2024-09-13,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,-0.001212031545013148,0.007607973100528964,221.79000244140624,222.4770034790039,1.67999267578125,0.005862900314582002,AAPL,Apple
2024-09-16,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,-0.027775247981039364,-0.02077767535105024,220.87200317382812,221.2090042114258,-4.589996337890625,0.014458691468909804,AAPL,Apple
2024-09-17,215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0021726421320320544,-0.01508340064064595,220.20800170898437,220.61100311279296,-3.32000732421875,0.014736741887505844,AAPL,Apple
2024-09-18,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.017989802463465043,-0.008847575623382453,219.81400146484376,220.59500274658203,-1.970001220703125,0.016489772502271162,AAPL,Apple
2024-09-19,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.03706553348719566,0.02738246050965598,221.03399963378905,221.24400177001954,6.0999908447265625,0.024060513030065102,AAPL,Apple
2024-09-20,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,-0.002927418111763669,0.025617963812324396,222.1739990234375,221.98200073242188,5.6999969482421875,0.024194642388222606,AAPL,Apple
2024-09-23,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,-0.007581050616453089,0.04692119800676431,224.20399780273436,222.53800048828126,10.149993896484375,0.018246278617738115,AAPL,Apple
2024-09-24,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0039740093241191765,0.048802999025377325,226.31999816894532,223.26399993896484,10.580001831054688,0.018086365918517488,AAPL,Apple
2024-09-25,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,-0.004398117700115112,0.02573742631268172,227.45599670410155,223.63499908447267,5.67999267578125,0.018292387661880027,AAPL,Apple
2024-09-26,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.005080219022305155,-0.0058985051493331,227.18599853515624,224.10999908447266,-1.3499908447265625,0.0054803490069833954,AAPL,Apple
2024-09-27,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0011866605511687833,-0.001796685659914199,227.10399780273437,224.63899841308594,-0.410003662109375,0.0054594180864832335,AAPL,Apple
2024-09-30,230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.02287197360475246,0.028833835581310252,228.40999755859374,226.30699768066407,6.529998779296875,0.010253936326547875,AAPL,Apple
2024-10-01,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,-0.029141602086406926,-0.005101765528571445,228.1779998779297,227.2489990234375,-1.1599884033203125,0.018808554245612053,AAPL,Apple
2024-10-02,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.002519747352073054,0.0018112102794238805,228.26000061035157,227.85799865722657,0.410003662109375,0.018739390383642612,AAPL,Apple
2024-10-03,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,-0.004894614235498862,-0.0081311799787952,227.88999938964844,227.53799896240236,-1.850006103515625,0.018661128229644768,AAPL,Apple
2024-10-04,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.005007333238716605,-0.0043460655145260985,227.69200134277344,227.39799957275392,-0.989990234375,0.0188752094059143,AAPL,Apple
2024-10-07,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,-0.022530866585506182,-0.048540762054050446,225.43000183105468,226.9199996948242,-11.30999755859375,0.01525834457935784,AAPL,Apple
2024-10-08,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,0.01840408582309916,-0.0019451060003848886,225.34200134277344,226.76000061035157,-0.44000244140625,0.015010691942450546,AAPL,Apple
2024-10-09,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,0.016698360908574017,0.012170361238611482,225.8940002441406,227.0770004272461,2.7599945068359375,0.01689702582413958,AAPL,Apple
